brand,market,category,line,line_code,item,sku,composition,angle,alpha,score,dropbox_path
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Guava Pineapple","DM-NPE-GP","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Front_GuavaPineapple.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Guava Pineapple","DM-NPE-GP","lineup","three-quarter","y","4.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Mock Up Designs/NewDesignMockup_2026_01 Jan/Group/Shot4.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Shot2_WhiteGummy.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Front_WhiteGummy.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_White_Gummy_12Pack_Closed_45.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_White_Gummy_12Pack_Closed_Solo.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Shot5_WhiteGummy.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_45_WhiteGummy.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_White_Gummy_12Pack_Closed.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_White_Gummy_6Pack_Closed_45.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer Feb 2026/Dialed_Seltzer_Kratom_Shot5_WhiteGummy.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_White_Gummy_6Pack_Open.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer Feb 2026/Dialed_Seltzer_Kratom_45_WhiteGummy.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Mock Up Designs/NewDesignMockup_2026_01 Jan/Dialed_EnergySeltzer_WhiteGummy_Front.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Shot4_WhiteGummy.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_White_Gummy_6Pack_Closed_Solo.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_White_Gummy_12Pack_Open.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_White_Gummy_6Pack_Closed.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","White Gummy","DM-NPE-WG","lineup","three-quarter","y","4.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Mock Up Designs/NewDesignMockup_2026_01 Jan/Group/Shot4.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_Blue_Acai_6Pack_Open.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Front_BlueAcai.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_Blue_Acai_12Pack_Closed_Solo.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_Blue_Acai_12Pack_Closed.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-only","front","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer Feb 2026/Dialed_Seltzer_Kratom_Front_BlueAcai.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Shot3_BlueAcai.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_45_BlueAcai.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_Blue_Acai_12Pack_Open.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Mock Up Designs/NewDesignMockup_2026_01 Jan/Dialed_EnergySeltzer_BlueAcai_Front.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Shot2_BlueAcai.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-with-packaging","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_Blue_Acai_6Pack_Closed.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Shot5_BlueAcai.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_Blue_Acai_6Pack_Closed_Solo.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_Blue_Acai_12Pack_Closed_45.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/Dialed_Seltzer_Kratom_Shot4_BlueAcai.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_Blue_Acai_6Pack_Closed_45.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer Feb 2026/Dialed_Seltzer_Kratom_45_BlueAcai.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","lineup","three-quarter","y","4.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Mock Up Designs/NewDesignMockup_2026_01 Jan/Group/Shot4.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","4.0","DAM 2, Dialed Moods  = Asset Receiving/Approved Renders/Energy Drink/Display/00 Display_BA_6pk.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","4.0","DAM 2, Dialed Moods  = Asset Receiving/Approved Renders/Energy Drink/Display/00 Display_BA_12pk.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","packaging-only","three-quarter","y","3.0","Renders/DialedMoods/Website Image - DIALED/WebsiteProductRenderImages/EnergyPacks/Dialed_Energy_Packs_Salt_BlueberryAcai0015.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","in-hand","front","","3.0","DAM 1, Dialed Moods  = Full Content/CP1 = Contract Photo and Video/Product Photos/Energy Powder/dial-47.jpg"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","packaging-only","front","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/Dialed_EnergyPack_Blueberry_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","packaging-only","front","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/30pk/DialedMoods_Energy_30pk_Blueberry_Front_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/30pk/DialedMoods_Energy_30pk_Blueberry_LtSide_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","front","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/30pk/DialedMoods_Energy_30pk_Variety_Front_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/20pk/Dialed_Energy_Display_BlueberryAcai_45_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/30pk/DialedMoods_Energy_30pk_Variety_Closed_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/20pk/Dialed_Energy_Display_Variety_45_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","lineup","multiple","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/Electrolyte Packs/Old Packs/D_Combo_GroupShot_4ksquare_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","packaging-only","front","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/old/Dialed_EnergyPack_Blueberry_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/30pk/DialedMoods_Energy_30pk_Blueberry_Closed_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","back","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/20pk/Dialed_Energy_Display_BlueberryAcai_Back_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","in-scene","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/StyleShots/Blueberry.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","lineup","multiple","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/Dialed_EnergyPack_GroupShot_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/30pk/DialedMoods_Energy_30pk_Blueberry_RtSide_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","in-hand","front","","3.0","DAM 1, Dialed Moods  = Full Content/CP1 = Contract Photo and Video/Product Photos/Energy Powder/dial-48.jpg"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/30pk/DialedMoods_Energy_30pk_Variety_TopLeft_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/20pk/Dialed_Energy_Display_BlueberryAcai_Front_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","lineup","multiple","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/Electrolyte Packs/Old Packs/D_Combo_GroupShot_V1.png"
"Dialed Moods","","beverages","Motivation Elixir (Kratom) (RTD)","","Blue Acai","DM-NPE-BA","multi-pack","three-quarter","y","3.0","Renders/DialedMoods/Dialed Sku's/StickPacks/EnergyPacks/DisplayBoxes/20pk/Dialed_Energy_Display_Variety_Front_V1.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","5.0","DAM 2, Dialed Moods  = Asset Receiving/Approved Renders/Kava Seltzer/Display/Dialed_Kava_DisplayOPEN_12pk_ArcticBlue.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Dialed_Seltzer_Kava_45_ArticBlue.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Dialed_Seltzer_Kava_Shot2_ArticBlue.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Artic_Blue_12Pack_Closed_45.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Artic_Blue_12Pack_Closed_Solo.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Artic_Blue_6Pack_Closed_45.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Dialed_Seltzer_Kava_Front_ArticBlue.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Artic_Blue_6Pack_Open.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Artic_Blue_12Pack_Open.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","device-only","three-quarter","y","5.0","DAM 2, Dialed Moods  = Asset Receiving/Approved Renders/Kava Seltzer/Dialed_Seltzer_Kava_45_ArticBlue.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","device-only","three-quarter","y","5.0","DAM 2, Dialed Moods  = Asset Receiving/Approved Renders/Kava Seltzer/Dialed_Seltzer_Kava_Front_ArticBlue.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","device-only","three-quarter","y","5.0","DAM 2, Dialed Moods  = Asset Receiving/Approved Renders/Kava Seltzer/Dialed_Seltzer_Kava_Shot2_ArticBlue.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","5.0","DAM 2, Dialed Moods  = Asset Receiving/Approved Renders/Kava Seltzer/Display/Dialed_Kava_DisplayOPEN_6pk_ArcticBlue.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","device-with-packaging","three-quarter","y","5.0","DAM 2, Dialed Moods  = Asset Receiving/Approved Renders/Kava Seltzer/Dialed_Seltzer_Kava_Shot4_ArticBlue.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Artic_Blue_6Pack_Closed.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Artic_Blue_6Pack_Closed_Solo.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","4.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/influbox/45_open.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Arctic Blue","DM-KES-AB","multi-pack","three-quarter","y","4.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/influbox/front_open.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Dialed_Seltzer_Kava_Shot5_Lemonade.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Dialed_Seltzer_Kava_Shot4_Lemonade.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","multiple","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/L Dopa/Display/Dialed_Kava_Display_12Pack_Closed_Lemonade0116.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/Kratom Energy Drink/Energy Seltzer March 2026/May_2026_Displayboxes/Dialed_Kava_Display_Pink_Lemonade_12Pack_Closed_Solo.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","device-only","three-quarter","y","5.0","DAM 2, Dialed Moods  = Asset Receiving/Approved Renders/Kava Seltzer/Dialed_Seltzer_Kava_45_Lemonade.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/L Dopa/Display/Dialed_Kava_Display_12Pack_Closed_Solo_Lemonade0116.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Lemonade_6Pack_Open.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2025 June/Kava Design 2025 Main Renders/Dialed_Kava_Lemonade_Front.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Lemonade_6Pack_Closed.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2024/InfluencerBox/Kava_InfluencerBox_Open_Front_V1.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Lemonade_12Pack_Closed_45.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Dialed_Seltzer_Kava_Shot2_Lemonade.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Lemonade_6Pack_Closed_Solo.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Lemonade_6Pack_Closed_45.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Lemonade_12Pack_Closed_Solo.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","device-only","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Dialed_Seltzer_Kava_Front_Lemonade.png"
"Dialed Moods","","beverages","Social Elixir (Kava) (RTD)","","Lemonade","DM-KES-PL","multi-pack","three-quarter","y","5.0","Renders/DialedMoods/Dialed Sku's/SeltzerCan/KAVA/Kava Design 2026 March/Display/Dialed_Kava_Display_Lemonade_12Pack_Open.png"
